id,categoria_id,nombre,descripcion,ingredientes,preparacion,tiempo_minutos,dificultad,imagen_asset,bebida,acompanamiento,video_url
"277","2","Carne Guisada con Papas","Guiso casero de res con papas en salsa de tomate y ají panca.","[""800 g de carne de res en cubos"",""4 papas en cubos grandes"",""3 tomates licuados"",""1 cebolla picada"",""2 cucharadas de ají panca molido"",""2 hojas de laurel""]","[""Sellar la carne en cubos a fuego alto hasta dorarla por todos lados"",""Retirarla y preparar un aderezo con cebolla, ajo y ají panca"",""Agregar el tomate licuado y cocinar 15 minutos para quitar la acidez"",""Regresar la carne, añadir laurel y cubrir con caldo caliente"",""Cocinar tapado a fuego bajo hasta que la carne esté suave"",""Incorporar las papas en cubos grandes y cocinar hasta que ablanden"",""Dejar que la salsa espese y servir con arroz blanco""]","95","facil","/assets/images/recetas/carne_guisada_con_papas.jpg","Chicha morada","Arroz blanco",
"278","2","Asado de Res a la Olla","Trozo de res cocido lentamente en salsa espesa de cebolla y vino.","[""1.5 kg de asado de res"",""3 cebollas licuadas"",""1 taza de vino tinto"",""3 cucharadas de ají panca molido"",""2 zanahorias"",""2 hojas de laurel""]","[""Sazonar el trozo de carne con ajo, sal, pimienta y comino por todos lados"",""Sellarlo en una olla pesada con aceite muy caliente"",""Retirar la carne y freír la cebolla licuada hasta que reduzca y tome color"",""Agregar el ají panca y cocinar hasta que suelte su aceite"",""Regresar la carne, verter el vino tinto y el caldo, y añadir el laurel"",""Cocinar tapado a fuego muy bajo dos horas, volteando la carne a la mitad"",""Cortar en tajadas y servir bañado con la salsa espesa y puré de papas""]","150","media","/assets/images/recetas/asado_de_res_a_la_olla.jpg","Chicha morada","Puré de papas",
"279","2","Pollo a la Olla","Pollo entero cocido lento con verduras y hierbas en su propio jugo.","[""1 pollo entero"",""3 zanahorias en trozos"",""2 cebollas en cuartos"",""4 papas enteras"",""1 taza de vino blanco"",""2 ramitas de romero""]","[""Sazonar el pollo por dentro y por fuera con ajo molido, sal, pimienta y romero"",""Dorarlo en una olla pesada con aceite caliente por todos sus lados"",""Agregar la cebolla en cuartos y la zanahoria alrededor"",""Verter el vino blanco y dejar evaporar el alcohol"",""Tapar y cocinar a fuego muy bajo durante una hora"",""Agregar las papas enteras y cocinar 30 minutos más"",""Trinchar el pollo y servirlo con las verduras y su jugo de cocción""]","110","facil","/assets/images/recetas/pollo_a_la_olla.jpg","Chicha morada","Papas y verduras",
"280","2","Costillas de Cerdo al Horno","Costillar marinado en ají panca y miel, horneado hasta caramelizar.","[""1.5 kg de costillas de cerdo"",""3 cucharadas de ají panca molido"",""3 cucharadas de miel"",""3 cucharadas de sillao"",""6 dientes de ajo molidos"",""1 cucharadita de comino""]","[""Retirar la membrana del costillar por la parte posterior para que quede más tierno"",""Mezclar ají panca, miel, sillao, ajo, comino, sal y pimienta"",""Embadurnar las costillas y dejarlas marinar al menos cuatro horas"",""Hornear a 160 grados cubiertas con papel aluminio durante hora y media"",""Destapar y pincelar con la marinada restante"",""Subir a 210 grados y hornear 20 minutos más hasta que caramelicen"",""Dejar reposar 10 minutos antes de cortar entre los huesos y servir""]","140","media","/assets/images/recetas/costillas_de_cerdo_al_horno.jpg","Chicha morada","Papas al horno",
"281","2","Pastel de Papa","Capas de papa en rodajas horneadas con leche, queso y anís.","[""1.5 kg de papa blanca en rodajas"",""2 tazas de leche evaporada"",""250 g de queso fresco"",""3 huevos"",""1 cucharadita de anís"",""60 g de mantequilla""]","[""Pelar las papas y cortarlas en rodajas delgadas y parejas"",""Sancocharlas apenas 5 minutos para que empiecen a ablandar sin deshacerse"",""Batir la leche con los huevos, sal, pimienta y anís"",""Engrasar una fuente y colocar una capa de papas superpuestas"",""Cubrir con queso fresco y un poco de la mezcla de leche, y repetir las capas"",""Terminar con queso encima y trocitos de mantequilla"",""Hornear a 180 grados durante 45 minutos hasta que la superficie quede dorada""]","75","facil","/assets/images/recetas/pastel_de_papa.jpg","Chicha morada","Rocoto relleno",
"282","2","Budín de Verduras","Molde horneado de verduras con huevo y queso, ligero y casero.","[""2 zapallitos italianos rallados"",""2 zanahorias ralladas"",""1 taza de espinaca cocida"",""5 huevos"",""200 g de queso fresco"",""1 taza de leche evaporada""]","[""Rallar los zapallitos y la zanahoria, y exprimirlos para quitar el exceso de agua"",""Saltear las verduras con cebolla y ajo hasta que pierdan humedad"",""Picar la espinaca cocida y bien escurrida, e incorporarla"",""Batir los huevos con la leche, sal, pimienta y nuez moscada"",""Mezclar las verduras con el batido y el queso fresco en cubos"",""Verter en un molde engrasado y enharinado"",""Hornear a 180 grados por 40 minutos hasta que cuaje y dore la superficie""]","60","facil","/assets/images/recetas/budin_de_verduras.jpg","Limonada","Ensalada fresca",
"283","2","Locro de Pecho","Guiso espeso de zapallo con pecho de res, choclo y queso.","[""700 g de pecho de res"",""1 kg de zapallo macre en cubos"",""2 choclos desgranados"",""3 papas en cubos"",""150 g de queso fresco"",""3 cucharadas de ají amarillo molido""]","[""Cocinar el pecho de res en agua con sal hasta que esté suave, reservando el caldo"",""Preparar un aderezo con cebolla, ajo y ají amarillo hasta que suelte su aceite"",""Agregar el zapallo en cubos y tapar para que se cocine en su propio jugo"",""Cuando el zapallo se deshaga, aplastarlo parcialmente con una cuchara"",""Incorporar el caldo de carne, el choclo desgranado y las papas"",""Cocinar hasta que la papa esté tierna y el guiso espese"",""Agregar el queso fresco en cubos y la carne desmenuzada antes de servir""]","95","media","/assets/images/recetas/locro_de_pecho.jpg","Chicha morada","Arroz blanco",
"284","2","Sopa de Quinua","Sopa andina de quinua con verduras, papa y queso fresco.","[""1 taza de quinua lavada"",""2 papas en cubos"",""1 zanahoria en cubos"",""1 taza de habas frescas"",""150 g de queso fresco"",""1 cebolla picada""]","[""Lavar la quinua frotándola varias veces hasta que el agua salga clara"",""Preparar un aderezo suave con cebolla, ajo y un poco de ají panca"",""Agregar agua o caldo de verduras y llevar a hervor"",""Incorporar la quinua y cocinar 15 minutos"",""Añadir la zanahoria, las habas y las papas en cubos"",""Cocinar hasta que las verduras estén tiernas y la sopa haya espesado"",""Agregar el queso fresco en cubos y hierbabuena picada antes de servir""]","45","facil","/assets/images/recetas/sopa_de_quinua.jpg","Mate de muña",,
"285","2","Sopa de Habas","Caldo andino espeso de habas secas con papa y hierbabuena.","[""2 tazas de habas secas peladas"",""3 papas en cubos"",""1 cebolla picada"",""2 cucharadas de ají panca molido"",""Hierbabuena al gusto"",""150 g de queso fresco""]","[""Remojar las habas secas desde la noche anterior y escurrirlas"",""Cocinarlas en abundante agua con sal hasta que estén muy tiernas"",""Aplastar parte de las habas para que la sopa espese naturalmente"",""Preparar un aderezo con cebolla, ajo y ají panca"",""Incorporar el aderezo a la olla y mezclar bien"",""Agregar las papas en cubos y cocinar hasta que ablanden"",""Terminar con hierbabuena picada y queso fresco desmenuzado""]","85","facil","/assets/images/recetas/sopa_de_habas.jpg","Mate de muña",,
"286","2","Caldo de Mote","Caldo serrano de mote con carne de res y verduras.","[""2 tazas de mote pelado"",""600 g de carne de res con hueso"",""2 papas en trozos"",""1 zanahoria en rodajas"",""1 cebolla picada"",""Hierbabuena al gusto""]","[""Remojar el mote desde la noche anterior para acortar la cocción"",""Cocinar la carne con hueso en abundante agua para formar el caldo base"",""Retirar la espuma que sube a la superficie para que el caldo quede limpio"",""Agregar el mote y cocinar a fuego bajo hasta que reviente"",""Incorporar la zanahoria y luego las papas en trozos"",""Rectificar la sal y cocinar hasta que todo esté tierno"",""Servir con hierbabuena picada y ají al gusto""]","120","facil","/assets/images/recetas/caldo_de_mote.jpg","Mate de coca","Cancha tostada",
"287","2","Chupe de Quinua","Sopa cremosa de quinua con leche, queso y huevo escalfado.","[""1 taza de quinua lavada"",""3 papas en cubos"",""1 taza de leche evaporada"",""4 huevos"",""150 g de queso fresco"",""2 cucharadas de ají amarillo molido""]","[""Lavar bien la quinua hasta quitar toda la saponina"",""Preparar un aderezo con cebolla, ajo y ají amarillo"",""Agregar caldo o agua y llevar a hervor"",""Incorporar la quinua y cocinar 15 minutos removiendo de vez en cuando"",""Añadir las papas en cubos y cocinar hasta que estén tiernas"",""Escalfar los huevos dentro de la sopa con cuidado"",""Verter la leche y el queso en cubos, apagar el fuego y servir de inmediato""]","45","facil","/assets/images/recetas/chupe_de_quinua.jpg","Mate de muña",,
"288","2","Arroz con Mariscos al Ají","Arroz amarillo con mariscos, vino blanco y parmesano.","[""3 tazas de arroz"",""600 g de mariscos surtidos"",""4 cucharadas de ají amarillo molido"",""1/2 taza de vino blanco"",""1 taza de arvejas"",""100 g de queso parmesano""]","[""Preparar un fondo de pescado con cabezas y espinas, y colarlo"",""Hacer un aderezo con cebolla, ajo, ají amarillo y ají panca hasta que suelte aceite"",""Verter el vino blanco y dejar evaporar el alcohol"",""Agregar el arroz y saltearlo unos segundos para sellar el grano"",""Verter el fondo caliente, tapar y cocinar a fuego bajo 15 minutos"",""Incorporar los mariscos y las arvejas, y cocinar 5 minutos más"",""Apagar el fuego, agregar parmesano y culantro, y dejar reposar antes de servir""]","55","media","/assets/images/recetas/arroz_con_mariscos_al_aji.jpg","Chicha morada","Salsa criolla",
"289","2","Pescado Sudado a la Chiclayana","Pescado entero sudado con chicha, ají y abundante cebolla.","[""2 pescados enteros limpios"",""3 cebollas en pluma"",""3 tomates en gajos"",""1 taza de chicha de jora"",""3 ajíes amarillos en tiras"",""Culantro al gusto""]","[""Limpiar los pescados y hacerles cortes diagonales para que la cocción sea pareja"",""Sazonarlos con sal, pimienta, ajo y limón"",""Cubrir el fondo de una olla amplia con cebolla en pluma y tomate"",""Acomodar el pescado entero encima de esa cama de verduras"",""Agregar el ají amarillo en tiras y verter la chicha de jora"",""Tapar y cocinar a fuego medio 15 minutos sin destapar, moviendo solo la olla"",""Servir con abundante culantro picado, yuca sancochada y arroz""]","45","media","/assets/images/recetas/pescado_sudado_a_la_chiclayana.jpg","Chicha de jora","Yuca y arroz",
"290","2","Saltado de Vainitas","Vainitas salteadas al wok con carne, cebolla y sillao.","[""500 g de vainitas en trozos"",""400 g de carne de res en tiras"",""1 cebolla roja en pluma"",""2 tomates en gajos"",""3 cucharadas de sillao"",""2 cucharadas de vinagre tinto""]","[""Cortar las vainitas en trozos diagonales y blanquearlas 3 minutos en agua hirviendo"",""Enfriarlas en agua con hielo para que mantengan el color verde intenso"",""Calentar el wok a fuego máximo y sellar la carne en tiras por tandas"",""Retirar la carne y saltear la cebolla y el ají amarillo"",""Agregar las vainitas escurridas y saltear a fuego vivo"",""Regresar la carne, añadir el tomate, el sillao y el vinagre"",""Mezclar rápido y servir de inmediato con arroz blanco""]","35","facil","/assets/images/recetas/saltado_de_vainitas.jpg","Chicha morada","Arroz blanco",
"291","2","Pollo Enrollado","Pechuga de pollo rellena de jamón y queso, horneada en salsa.","[""4 pechugas de pollo abiertas"",""8 lonjas de jamón"",""200 g de queso edam"",""1 taza de crema de leche"",""1/2 taza de vino blanco"",""200 g de champiñones""]","[""Abrir las pechugas en mariposa y golpearlas hasta dejarlas delgadas y parejas"",""Sazonarlas con sal, pimienta y un poco de mostaza"",""Colocar el jamón y el queso encima, y enrollar apretando bien"",""Asegurar cada rollo con palillos o hilo de cocina"",""Sellarlos en una sartén caliente hasta dorar por todos lados"",""Agregar los champiñones, el vino blanco y la crema, y llevar al horno 25 minutos"",""Cortar en rodajas y servir bañado con la salsa y puré de papas""]","60","media","/assets/images/recetas/pollo_enrollado.jpg","Limonada","Puré de papas",
"292","2","Pastel de Choclo Salado","Molde horneado de choclo molido con relleno de carne y aceitunas.","[""8 choclos molidos"",""500 g de carne molida"",""1 cebolla picada fina"",""2 huevos duros picados"",""50 g de aceitunas picadas"",""1/2 taza de leche evaporada""]","[""Moler los choclos tiernos hasta obtener una pasta y cocinarla con leche y mantequilla"",""Remover constantemente a fuego bajo hasta que espese y se despegue de la olla"",""Preparar un aderezo con cebolla, ajo y ají panca, y dorar la carne molida"",""Agregar al relleno las aceitunas, el huevo duro y las pasas"",""Colocar la mitad de la masa de choclo en un molde engrasado"",""Poner el relleno y cubrir con el resto de la masa, alisando la superficie"",""Espolvorear azúcar encima y hornear a 180 grados por 35 minutos hasta dorar""]","80","media","/assets/images/recetas/pastel_de_choclo_salado.jpg","Chicha morada","Ensalada fresca",
"293","2","Lomo a lo Pobre","Lomo fino sellado con plátano frito, papas fritas y huevo.","[""4 medallones de lomo fino"",""2 plátanos maduros"",""4 papas en bastones"",""4 huevos"",""4 dientes de ajo molidos"",""40 g de mantequilla""]","[""Sacar el lomo del frío 20 minutos antes y sazonarlo con sal, pimienta y ajo"",""Freír las papas en bastones hasta que estén doradas y crocantes"",""Cortar los plátanos maduros en tiras y freírlos hasta caramelizar"",""Calentar una sartén hasta que esté muy caliente y sellar los medallones 3 minutos por lado"",""Agregar mantequilla al final y bañar la carne con ella"",""Freír los huevos dejando la yema líquida"",""Montar el plato con arroz, la carne, las papas, el plátano y el huevo encima""]","40","media","/assets/images/recetas/lomo_a_lo_pobre.jpg","Chicha morada","Arroz blanco",
"294","2","Arroz Chaufa Amazónico","Chaufa selvático con cecina, chorizo regional y plátano frito.","[""4 tazas de arroz cocido frío"",""300 g de cecina en tiras"",""200 g de chorizo regional"",""3 huevos"",""2 plátanos maduros fritos"",""4 cucharadas de sillao""]","[""Freír la cecina en tiras hasta que quede dorada y reservarla"",""Dorar el chorizo regional en la misma sartén para que suelte su grasa"",""Hacer una tortilla delgada con los huevos y cortarla en tiras"",""Calentar el wok a fuego máximo y saltear el arroz frío con la grasa del chorizo"",""Agregar la cecina, el chorizo y el sillao vertido por el borde del wok"",""Incorporar la tortilla en tiras y la cebolla china picada"",""Servir con plátano maduro frito al costado y ají charapita""]","40","facil","/assets/images/recetas/arroz_chaufa_amazonico.jpg","Refresco de cocona","Plátano frito",
